timestamp,abertura,alta,baixa,fechamento,volume,SMA_20,SMA_50,EMA_20,EMA_50,RSI_14,MACD,MACD_Signal,MACD_Hist,BB_Superior,BB_Medio,BB_Inferior
2025-03-26 06:28:00,0.896485,0.896595,0.896485,0.896565,0,0.8966185,0.8971393999999999,0.8966381752621712,0.8971020496786838,43.558282208586824,-0.00021567414827550202,-0.0002646322692640103,4.895812098850826e-05,0.8972597249790197,0.8966185,0.8959772750209802
2025-03-26 06:29:00,0.896575,0.896615,0.896445,0.896595,0,0.8965910000000001,0.8971083999999999,0.8966340633324406,0.8970821653775589,47.741935483870414,-0.00019407059929388293,-0.0002505199352699848,5.6449335976101894e-05,0.8971823908673032,0.8965910000000001,0.895999609132697
2025-03-26 06:30:00,0.896595,0.896645,0.896355,0.896365,0,0.8965474999999999,0.897074,0.8966084382531605,0.8970540412451056,44.848484848484524,-0.00019328068941604215,-0.0002390720860991963,4.579139668315415e-05,0.8970624910576974,0.8965474999999999,0.8960325089423025
2025-03-26 06:31:00,0.896365,0.896535,0.896345,0.896415,0,0.8965059999999999,0.8970442,0.8965900155623833,0.8970289808041211,57.246376811593734,-0.00018647058122789328,-0.00022855178512493573,4.2081203897042444e-05,0.8969050462313711,0.8965059999999999,0.8961069537686287
2025-03-26 06:32:00,0.896395,0.896445,0.896275,0.896275,0,0.8964765,0.8970126,0.8965600140802515,0.8969994129294497,45.11278195488797,-0.00019017809667887242,-0.0002208770474357231,3.069895075685067e-05,0.8968502308347954,0.8964765,0.8961027691652046
2025-03-26 06:33:00,0.896265,0.896305,0.895975,0.895975,0,0.8964275,0.8969786000000001,0.8965042984535608,0.8969592398733929,33.548387096773226,-0.00021484719742626002,-0.00021967107743383048,4.823880007570467e-06,0.8967939840055863,0.8964275,0.8960610159944138
2025-03-26 06:34:00,0.895975,0.896125,0.895955,0.895965,0,0.896387,0.8969452,0.8964529366960788,0.8969202500744363,35.86206896551603,-0.00023252416014940547,-0.0002222416939769455,-1.0282466172459976e-05,0.8967704250081527,0.896387,0.8960035749918474
2025-03-26 06:35:00,0.895975,0.895975,0.895755,0.895845,0,0.896346,0.8969054,0.896395037963119,0.8968780834048506,34.66666666666558,-0.00025329643396210244,-0.00022845264197397688,-2.484379198812556e-05,0.896776710551278,0.896346,0.895915289448722
2025-03-26 06:36:00,0.895865,0.895885,0.895715,0.895715,0,0.8963049999999999,0.8968664,0.896330272442822,0.8968324722909349,32.0987654320997,-0.00027705480878448263,-0.00023817307533607803,-3.88817334484046e-05,0.8968097146145496,0.8963049999999999,0.8958002853854502
2025-03-26 06:37:00,0.895755,0.895825,0.895715,0.895815,0,0.8962850000000001,0.8968309999999999,0.896281198876839,0.8967925714167806,37.34939759036129,-0.00028453439237718925,-0.0002474453387443003,-3.708905363288895e-05,0.8968344494852823,0.8962850000000001,0.8957355505147179
2025-03-26 06:38:00,0.895815,0.896015,0.895815,0.896005,0,0.896265,0.896799,0.896254894221902,0.8967616862631813,36.96969696969852,-0.0002719952126576386,-0.00025235531352696796,-1.963989913067064e-05,0.8968250751829542,0.896265,0.8957049248170458
2025-03-26 06:39:00,0.896015,0.896175,0.895975,0.896085,0,0.8962449999999998,0.8967698,0.896238713819816,0.8967351495469781,34.5911949685525,-0.000252689642077808,-0.00025242217923713596,-2.674628406720142e-07,0.8968005461987828,0.8962449999999998,0.8956894538012169
2025-03-26 06:40:00,0.896055,0.896055,0.895855,0.895945,0,0.8962235,0.896738,0.8962107410750717,0.8967041632902338,31.395348837209454,-0.00024585263216969633,-0.000251108269823648,5.255637653951684e-06,0.8967910162877636,0.8962235,0.8956559837122363
2025-03-26 06:41:00,0.895955,0.895955,0.895685,0.895695,0,0.896193,0.8966990000000001,0.8961616228774458,0.8966645882592443,29.032258064515744,-0.0002576372810204619,-0.0002524140720630108,-5.223208957451115e-06,0.8968058312208904,0.896193,0.8955801687791096
2025-03-26 06:42:00,0.895705,0.895765,0.895645,0.895705,0,0.8961634999999999,0.8966592,0.8961181349843557,0.8966269573471172,25.842696629214316,-0.0002631365098235694,-0.0002545585596151225,-8.577950208446875e-06,0.8968114530522573,0.8961634999999999,0.8955155469477425
2025-03-26 06:43:00,0.895685,0.895905,0.895585,0.895875,0,0.8961454999999999,0.8966259999999999,0.8960949792715599,0.8965974688237008,31.249999999997826,-0.0002508850621926184,-0.0002538238601306217,2.938797938003288e-06,0.8968049886376525,0.8961454999999999,0.8954860113623474
2025-03-26 06:44:00,0.895885,0.895965,0.895755,0.895765,0,0.8961120000000001,0.8965934,0.8960635526742684,0.8965648229874773,33.33333333333333,-0.0002472021894084353,-0.0002524995259861844,5.297336577749097e-06,0.8967776093370055,0.8961120000000001,0.8954463906629948
2025-03-26 06:45:00,0.895755,0.896055,0.895745,0.896015,0,0.8960839999999999,0.8965658000000001,0.8960589286100523,0.8965432613016939,39.99999999999999,-0.00022155660885769812,-0.00024631094256048714,2.475433370278902e-05,0.8967137501593432,0.8960839999999999,0.8954542498406566
2025-03-26 06:46:00,0.895995,0.896025,0.895795,0.895845,0,0.896047,0.8965321999999999,0.8960385544567141,0.8965158785055491,39.40886699507216,-0.000212500309464847,-0.00023954881594135912,2.7048506476512127e-05,0.8966386115368732,0.896047,0.8954553884631269
2025-03-26 06:47:00,0.895875,0.895975,0.895775,0.895815,0,0.8960139999999999,0.8965046000000001,0.8960172635560747,0.896488393073959,45.454545454546604,-0.0002053764246474632,-0.00023271433768257995,2.733791303511675e-05,0.8965780791284854,0.8960139999999999,0.8954499208715143
2025-03-26 06:48:00,0.895825,0.895845,0.895695,0.895765,0,0.895974,0.8964758,0.895993238455496,0.8964600247181175,44.444444444444436,-0.00020144316532166862,-0.0002264601032103977,2.5016937888729075e-05,0.8964844755265369,0.895974,0.8954635244734632
2025-03-26 06:49:00,0.895745,0.895815,0.895665,0.895795,0,0.8959339999999999,0.8964456,0.8959743586025917,0.8964339453174069,48.53801169590639,-0.0001936727408891059,-0.00021990263074613936,2.6229889857033446e-05,0.8963575638273326,0.8959339999999999,0.8955104361726672
2025-03-26 06:50:00,0.895795,0.895845,0.895625,0.895715,0,0.8959014999999999,0.8964216,0.8959496577832973,0.896405751383391,50.0,-0.0001917594711382531,-0.0002142739988245621,2.2514527686309018e-05,0.8962835319634375,0.8959014999999999,0.8955194680365623
2025-03-26 06:51:00,0.895695,0.895885,0.895675,0.895885,0,0.895875,0.8963994000000001,0.8959434998991738,0.8963853297605129,52.023121387283894,-0.00017451392394141063,-0.0002063219838479318,3.180805990652118e-05,0.8961708662571849,0.895875,0.8955791337428151
2025-03-26 06:52:00,0.895865,0.895865,0.895705,0.895855,0,0.8958539999999999,0.896371,0.8959350713373477,0.8963645325150026,45.222929936302265,-0.00016140685506726982,-0.00019733895809179945,3.593210302452963e-05,0.896082210429287,0.8958539999999999,0.8956257895707128
2025-03-26 06:53:00,0.895845,0.895885,0.895615,0.895615,0,0.8958359999999999,0.8963378,0.8959045883528385,0.8963351390830417,36.41618497109745,-0.00016844368879753713,-0.000191559904232947,2.3116215435409882e-05,0.8960802518114648,0.8958359999999999,0.8955917481885349
2025-03-26 06:54:00,0.895605,0.895615,0.895435,0.895445,0,0.89581,0.8962986000000001,0.8958608180335206,0.8963002316680205,35.79545454545419,-0.00018559854498179096,-0.00019036763238271582,4.769087400924857e-06,0.8961023948304564,0.89581,0.8955176051695436
2025-03-26 06:55:00,0.895435,0.895495,0.895405,0.895455,0,0.8957905,0.8962600000000001,0.8958221686969947,0.8962670853280982,42.105263157892814,-0.0001961261554396243,-0.00019151933699409752,-4.606818445526781e-06,0.8961224147005734,0.8957905,0.8954585852994267
2025-03-26 06:56:00,0.895445,0.895505,0.895345,0.895485,0,0.8957790000000001,0.8962266,0.895790057392519,0.8962364153152317,42.85714285714183,-0.00019974606499562064,-0.00019316468259440215,-6.581382401218489e-06,0.8961368532484192,0.8957790000000001,0.895421146751581
2025-03-26 06:57:00,0.895455,0.895495,0.895375,0.895475,0,0.8957620000000001,0.8961945999999998,0.8957600519265649,0.896206555891105,35.50724637681019,-0.0002011035888357382,-0.00019475246384266937,-6.351124993068827e-06,0.8961441325204608,0.8957620000000001,0.8953798674795393
2025-03-26 06:58:00,0.895465,0.895555,0.895375,0.895455,0,0.8957345,0.8961606000000001,0.8957309993621301,0.8961770831110617,37.98449612402781,-0.0002014708386953723,-0.00019609613881320996,-5.374699882162336e-06,0.8961221229856229,0.8957345,0.8953468770143771
2025-03-26 06:59:00,0.895455,0.895515,0.895395,0.895455,0,0.8957030000000001,0.8961268,0.8957047137085938,0.8961487661263142,23.07692307691815,-0.00019946260609304822,-0.00019676943226917763,-2.69317382387059e-06,0.8960726712622605,0.8957030000000001,0.8953333287377397
2025-03-26 07:00:00,0.895455,0.895495,0.895345,0.895355,0,0.8956735,0.8960892,0.8956714076411086,0.8961176380429294,24.742268041232506,-0.00020359333432673488,-0.0001981342126806891,-5.459121646045779e-06,0.8960558073990972,0.8956735,0.8952911926009028
2025-03-26 07:01:00,0.895365,0.895635,0.895355,0.895565,0,0.8956670000000001,0.8960556,0.8956612735800507,0.8960959659628146,39.130434782608695,-0.00018775737115550584,-0.00019605884437565247,8.301473220146636e-06,0.896052178017674,0.8956670000000001,0.8952818219823262
2025-03-26 07:02:00,0.895545,0.895645,0.895455,0.895565,0,0.89566,0.8960296,0.8956521046676649,0.8960751437681945,40.90909090909091,-0.00017321059236152792,-0.00019148919397282758,1.8278601611299667e-05,0.8960473526885143,0.89566,0.8952726473114857
2025-03-26 07:03:00,0.895555,0.895635,0.895515,0.895525,0,0.8956424999999999,0.8960009999999999,0.8956399994612206,0.8960535695027751,37.83783783783756,-0.00016303051675536917,-0.00018579745852933592,2.2766941773966746e-05,0.896020465467699,0.8956424999999999,0.8952645345323008
2025-03-26 07:04:00,0.895535,0.895615,0.895525,0.895605,0,0.8956345000000001,0.8959776,0.8956366661791996,0.896035978541882,45.04504504504234,-0.00014681501003532826,-0.0001780009688305344,3.118595879520613e-05,0.896008298425885,0.8956345000000001,0.8952607015741152
2025-03-26 07:05:00,0.895605,0.895755,0.895585,0.895625,0,0.895615,0.8959568,0.8956355551145139,0.8960198617363181,36.458333333330806,-0.00013084200608048935,-0.00016856917628052542,3.772717020003607e-05,0.8959431206453897,0.895615,0.8952868793546104
2025-03-26 07:06:00,0.895635,0.895645,0.895485,0.895585,0,0.895602,0.8959378000000001,0.895630740341703,0.8960028083348939,36.0824742268033,-0.00012002735049099211,-0.00015886081112261876,3.8833460631626645e-05,0.8959118454623882,0.895602,0.8952921545376118
2025-03-26 07:07:00,0.895545,0.895625,0.895545,0.895595,0,0.8955910000000001,0.8959254,0.8956273364996361,0.8959868158511726,48.64864864864742,-0.00010938877587818308,-0.0001489664040737316,3.9577628195548535e-05,0.8958841785876337,0.8955910000000001,0.8952978214123666
2025-03-26 07:08:00,0.895575,0.895645,0.895555,0.895625,0,0.895584,0.8959097999999999,0.8956271139758613,0.8959726269942639,64.99999999999537,-9.741395216866788e-05,-0.00013865591369271888,4.124196152405099e-05,0.8958661645657088,0.895584,0.8953018354342913
2025-03-26 07:09:00,0.895625,0.895715,0.895505,0.895515,0,0.89557,0.8958904,0.8956164364543507,0.8959546808376261,54.28571428570976,-9.569676604681554e-05,-0.00013006408416353822,3.436731811672268e-05,0.8958353696528767,0.89557,0.8953046303471233
2025-03-26 07:10:00,0.895515,0.895655,0.895515,0.895605,0,0.8955645000000001,0.8958750000000001,0.8956153472682221,0.8959409678636016,57.89473684210372,-8.608134368881526e-05,-0.00012126753606859364,3.518619237977838e-05,0.8958216483291688,0.8955645000000001,0.8953073516708314
2025-03-26 07:11:00,0.895595,0.895945,0.895595,0.895945,0,0.8955675000000001,0.8958678,0.8956467427664867,0.8959411259865976,71.55963302751648,-5.044440202717215e-05,-0.00010710290926030934,5.665850723313719e-05,0.8958412555575683,0.8955675000000001,0.8952937444424318
2025-03-26 07:12:00,0.895945,0.896035,0.895935,0.895955,0,0.8955725000000001,0.895861,0.8956761005982499,0.8959416700655546,73.14814814814149,-2.1151135460084625e-05,-8.99125545002644e-05,6.876141904017978e-05,0.895870908056958,0.8955725000000001,0.8952740919430422
2025-03-26 07:13:00,0.895955,0.896185,0.895945,0.896185,0,0.8956010000000001,0.89586,0.8957245672079404,0.895951212415925,77.86259541984222,2.0388046442443297e-05,-6.785243431172287e-05,8.824048075416617e-05,0.896006249760589,0.8956010000000001,0.8951957502394112
2025-03-26 07:14:00,0.896175,0.896285,0.896165,0.896265,0,0.8956419999999999,0.8958565999999999,0.8957760369976603,0.895963517811379,85.27131782944963,5.908241350072174e-05,-4.246546474923395e-05,0.00010154787824995569,0.8961368194780175,0.8956419999999999,0.8951471805219824
2025-03-26 07:15:00,0.896265,0.896265,0.896095,0.896155,0,0.8956770000000001,0.8958482,0.8958121287121689,0.8959710269168151,74.78991596638286,7.995028041529739e-05,-1.7982315716327683e-05,9.793259613162507e-05,0.8962134051885953,0.8956770000000001,0.8951405948114048
2025-03-26 07:16:00,0.896165,0.896265,0.896045,0.896065,0,0.895706,0.8958377999999999,0.8958362116919623,0.8959747121357635,69.53124999999525,8.820914730944818e-05,3.2559768888274875e-06,8.495317042062069e-05,0.8962610874753578,0.895706,0.8951509125246422
2025-03-26 07:17:00,0.896045,0.896245,0.896025,0.896145,0,0.8957395,0.8958312,0.8958656201022516,0.8959813900912238,73.48484848484497,0.00010005630345377714,2.261604220181742e-05,7.744026125195973e-05,0.8963163325489338,0.8957395,0.8951626674510662
2025-03-26 07:18:00,0.896145,0.896215,0.896095,0.896105,0,0.895772,0.895822,0.8958884181877514,0.8959862375386268,69.53125000000128,0.00010500713743066825,3.9094261247587584e-05,6.591287618308067e-05,0.8963545569771402,0.895772,0.8951894430228599
2025-03-26 07:19:00,0.896105,0.896115,0.895905,0.895915,0,0.8957949999999999,0.8958084000000001,0.8958909497889179,0.8959834439096611,60.0,9.253263826791702e-05,4.978193665165347e-05,4.275070161626355e-05,0.8963609458780463,0.8957949999999999,0.8952290541219535
2025-03-26 07:20:00,0.895915,0.895945,0.895805,0.895935,0,0.895824,0.8957998,0.8958951450471162,0.895981544148498,62.237762237764414,8.330010885826411e-05,5.64855710929756e-05,2.6814537765288508e-05,0.8963532656282989,0.895824,0.895294734371701
2025-03-26 07:21:00,0.895935,0.895995,0.895785,0.895835,0,0.8958375000000001,0.8957882,0.8958894169473909,0.8959757973191451,57.894736842106035,6.714014867859053e-05,5.861648661009859e-05,8.523662068491935e-06,0.896352531935682,0.8958375000000001,0.8953224680643181
2025-03-26 07:22:00,0.895815,0.895935,0.895805,0.895895,0,0.8958540000000002,0.8957805999999999,0.8958899486666869,0.8959726287968257,58.70967741935493,5.850040610266838e-05,5.859327050861255e-05,-9.286440594417401e-08,0.896353174054692,0.8958540000000002,0.8953548259453084
2025-03-26 07:23:00,0.895885,0.895895,0.895725,0.895745,0,0.8958649999999999,0.895776,0.8958761440317644,0.8959637021773423,57.232704402518316,3.909889375852682e-05,5.469439515859541e-05,-1.559550140006859e-05,0.896342890099713,0.8958649999999999,0.8953871099002868
2025-03-26 07:24:00,0.895745,0.895995,0.895735,0.895965,0,0.8958829999999999,0.895776,0.8958846065049297,0.8959637530723485,60.46511627907157,4.1002564785119766e-05,5.195602908390028e-05,-1.0953464298780516e-05,0.8963465605905249,0.8958829999999999,0.8954194394094749
2025-03-26 07:25:00,0.895985,0.896025,0.895895,0.895925,0,0.8958980000000001,0.8957776,0.8958884535044602,0.8959622333440211,49.29577464788655,3.883589604769533e-05,4.9332002476659294e-05,-1.0496106428963965e-05,0.8963455477040537,0.8958980000000001,0.8954504522959464
2025-03-26 07:26:00,0.895935,0.895955,0.895775,0.895785,0,0.895908,0.895779,0.8958786007897498,0.8959552830168047,44.516129032260935,2.552769807917521e-05,4.457114159716248e-05,-1.904344351798727e-05,0.8963345454872189,0.895908,0.8954814545127812
2025-03-26 07:27:00,0.895865,0.895955,0.895775,0.895885,0,0.8959225,0.8957804,0.895879210238345,0.8959525268200673,39.4366197183092,2.278734128813298e-05,4.021438153535658e-05,-1.7427040247223598e-05,0.8963231770586124,0.8959225,0.8955218229413875
2025-03-26 07:28:00,0.895885,0.896005,0.895855,0.895925,0,0.8959374999999999,0.8957788,0.8958835711680265,0.8959514473369274,37.68115942028706,2.3571536494015888e-05,3.688581252708844e-05,-1.3314276033072554e-05,0.8963129506065114,0.8959374999999999,0.8955620493934885
